ride_time,station
2022-03-28 09:49:00,부천대입구
2022-03-28 10:00:00,축협원미지점
2022-03-28 11:42:00,춘의
2022-03-28 13:36:00,중동
2022-03-28 15:44:00,춘의
2022-03-28 20:12:00,삼정초등학교
2022-03-28 21:16:00,축협원미지점
2022-03-28 21:27:00,시민운동장.시민회관
2022-03-28 21:35:00,송내
2022-03-28 21:36:00,송내역B
2022-03-28 21:47:00,상동역2번출구.홈플러스상동점
2022-03-29 06:44:00,신흥시장
2022-03-29 09:04:00,부천시청
2022-03-29 12:55:00,부천시민학습원
2022-03-29 13:02:00,신중동역2번출구.원미경찰서.롯데백화점
2022-03-29 13:05:00,신중동
2022-03-29 14:45:00,부천상상거리
2022-03-29 14:55:00,축협원미지점
2022-03-29 17:23:00,오정동경인OBS방송국
2022-03-29 18:13:00,오정동경인OBS방송국
2022-03-29 18:36:00,그린타운상가.무지개마을
2022-03-29 19:28:00,신중동
2022-03-29 19:39:00,부천시민학습원
2022-03-29 20:36:00,삼정종합사회복지관
2022-03-29 21:00:00,부천종합운동장역4번출구
2022-03-29 21:09:00,부천종합운동장
2022-03-29 21:26:00,부천시청
2022-03-30 07:42:00,법원.검찰청.복사골문화센터.반달마을
2022-03-30 08:58:00,부천시청
2022-03-30 10:27:00,춘의테크노파크단지앞
2022-03-30 10:38:00,부천전화국
2022-03-30 12:58:00,부천시민학습원
2022-03-30 13:08:00,신중동역2번출구.원미경찰서.롯데백화점
2022-03-30 13:12:00,신중동
2022-03-30 14:26:00,중동행정복지센터.시민회관
2022-03-30 14:39:00,축협원미지점
2022-03-30 18:18:00,신중동
2022-03-30 18:21:00,신중동역3번출구.원미경찰서.롯데백화점
2022-03-30 18:30:00,대성병원.심곡천사거리
2022-03-30 18:58:00,진달래대우.라일락신성아파트
2022-03-30 20:43:00,축협원미지점
2022-03-30 20:56:00,시민운동장.시민회관
2022-03-30 21:56:00,부천시청
2022-03-31 07:42:00,법원.검찰청.복사골문화센터.반달마을
2022-03-31 12:56:00,부천시민학습원
2022-03-31 13:05:00,위브더스테이트5단지
2022-03-31 13:09:00,신중동
2022-03-31 17:44:00,오정동경인OBS방송국
2022-03-31 18:33:00,오정동경인OBS방송국
2022-03-31 18:43:00,부천세무서
2022-03-31 18:43:00,부천세무서
2022-03-31 18:56:00,그린타운상가.무지개마을
2022-03-31 19:10:00,신중동
2022-03-31 19:21:00,신중동역3번출구.원미경찰서.롯데백화점
2022-03-31 19:29:00,부천시민학습원
2022-03-31 21:24:00,춘의역7번출구
2022-03-31 21:28:00,도당사거리.도당중학교
2022-04-01 00:13:00,반달마을.법원.검찰청
2022-04-01 07:28:00,법원.검찰청.복사골문화센터.반달마을
2022-04-01 12:42:00,부천시민학습원
2022-04-01 12:50:00,신중동역2번출구.원미경찰서.롯데백화점
2022-04-01 12:52:00,신중동
2022-04-01 14:30:00,부천대입구
2022-04-01 14:31:00,부천우편집중국.부천실업고
2022-04-01 14:39:00,축협원미지점
2022-04-01 14:47:00,춘의역6번출구
2022-04-01 18:39:00,신중동
2022-04-01 18:43:00,신중동역3번출구.원미경찰서.롯데백화점
2022-04-01 18:52:00,부천시민학습원
2022-04-01 19:23:00,반달마을.법원.검찰청
2022-04-01 21:46:00,축협원미지점
2022-04-01 21:59:00,KT부천지사
2022-04-02 05:34:00,시민운동장
2022-04-02 05:42:00,풍림아파트.부천다문화지원센터
2022-04-02 16:31:00,원종사거리
2022-04-02 16:41:00,춘의가구거리
2022-04-03 11:47:00,법원.검찰청.복사골문화센터.반달마을
2022-04-03 11:49:00,부천시청
2022-04-03 14:53:00,춘의
2022-04-03 16:47:00,KT부천지사
2022-04-03 16:48:00,부천상상거리
2022-04-03 18:04:00,반달마을.법원.검찰청
2022-04-03 21:45:00,내촌고가입구
2022-04-03 23:19:00,종로약국
2022-04-04 07:11:00,법원.검찰청.복사골문화센터.반달마을
2022-04-04 07:21:00,중동
2022-04-04 08:54:00,부천시청
2022-04-04 14:04:00,시민운동장
2022-04-04 14:19:00,축협원미지점
2022-04-04 15:59:00,부천시청
2022-04-04 17:02:00,축협원미지점
2022-04-04 17:18:00,시민운동장.시민회관
2022-04-04 18:06:00,중동행정복지센터.시민회관
2022-04-04 18:20:00,축협원미지점
2022-04-04 20:10:00,반달마을.법원.검찰청
2022-04-04 21:46:00,중동
2022-04-05 07:22:00,중동
2022-04-05 07:28:00,법원.검찰청.복사골문화센터.반달마을
2022-04-05 10:41:00,부천대입구
2022-04-05 10:52:00,축협원미지점
2022-04-05 15:16:00,중동행정복지센터.시민회관
2022-04-05 15:32:00,축협원미지점
2022-04-05 18:40:00,축협원미지점
2022-04-05 18:57:00,시민운동장.시민회관
2022-04-05 20:24:00,송내역.로데오거리
2022-04-05 21:49:00,중동
2022-04-06 07:22:00,중동
2022-04-06 07:26:00,법원.검찰청.복사골문화센터.반달마을
2022-04-06 08:48:00,부천시청
2022-04-06 10:25:00,공구상가.부천천문과학관
2022-04-06 10:33:00,여월중
2022-04-06 15:30:00,중동행정복지센터.시민회관
2022-04-06 15:47:00,축협원미지점
2022-04-06 19:23:00,반달마을.법원.검찰청
2022-04-06 21:53:00,중동
2022-04-07 07:21:00,중동
2022-04-07 07:27:00,법원.검찰청.복사골문화센터.반달마을
2022-04-07 07:53:00,신흥시장
2022-04-07 08:54:00,까치울
2022-04-07 14:23:00,신흥시장입구
2022-04-07 15:41:00,덕유마을.설악마을
2022-04-07 19:13:00,복사골문화센터.한아름마을
2022-04-07 21:50:00,중동
2022-04-07 22:51:00,송내
2022-04-07 22:56:00,송내역B
2022-04-07 23:08:00,상동역1번출구.부천터미널소풍.홈플러스
2022-04-07 23:09:00,상동역1번출구.부천터미널소풍.홈플러스
2022-04-07 23:12:00,부천시청역3번출구.경기예고.현대백화점
2022-04-08 07:20:00,중동
2022-04-08 08:58:00,부천시청
2022-04-08 14:51:00,부천대입구
2022-04-08 15:02:00,축협원미지점
2022-04-08 19:20:00,부천시청
2022-04-08 19:42:00,축협원미지점
2022-04-08 19:56:00,KT부천지사
2022-04-08 21:54:00,중동
2022-04-09 06:51:00,도당사거리.도당중학교
2022-04-09 06:55:00,공구상가.부천천문과학관
2022-04-09 07:25:00,중동
2022-04-09 10:01:00,그린타운상가.무지개마을
2022-04-09 10:17:00,오정동경인OBS방송국
2022-04-09 12:10:00,오정동경인OBS방송국
2022-04-09 12:25:00,신중동역3번출구.원미경찰서.롯데백화점
2022-04-09 13:37:00,부천시청역3번출구.경기예고.현대백화점
2022-04-09 19:23:00,부천시청
2022-04-09 21:55:00,중동
2022-04-09 22:16:00,부천
2022-04-09 23:25:00,송내
2022-04-09 23:26:00,송내역C
2022-04-09 23:37:00,상동역2번출구.홈플러스상동점
2022-04-09 23:41:00,상동역7번출구.세이브존
2022-04-09 23:46:00,금강마을상가.한라마을
2022-04-10 18:59:00,송내역A
2022-04-10 19:13:00,미리내마을
2022-04-11 06:51:00,트레지움1단지.다니엘병원
2022-04-11 07:21:00,중동
2022-04-11 07:44:00,법원.검찰청.복사골문화센터.반달마을
2022-04-11 08:24:00,부천시청
2022-04-11 11:48:00,춘의
2022-04-11 14:39:00,춘의
2022-04-11 15:15:00,부천시민회관
2022-04-11 15:26:00,원미구청
2022-04-11 16:56:00,부천동행정복지센터.원미어울마당
2022-04-11 16:58:00,축협원미지점
2022-04-11 20:15:00,상동
2022-04-11 20:54:00,반달마을.법원.검찰청
2022-04-11 21:50:00,부천시청
2022-04-11 21:54:00,중동
2022-04-11 23:41:00,삼정종합사회복지관
2022-04-12 07:22:00,중동
2022-04-12 07:42:00,법원.검찰청.복사골문화센터.반달마을
2022-04-12 08:11:00,부천시청
2022-04-12 14:30:00,중동행정복지센터.시민회관
2022-04-12 14:46:00,축협원미지점
2022-04-12 18:59:00,송내
2022-04-12 19:05:00,송내역B
2022-04-12 19:23:00,상동역2번출구.홈플러스상동점
2022-04-12 21:01:00,축협원미지점
2022-04-12 21:06:00,부천역북부(기점)
2022-04-12 21:19:00,복사골문화센터.한아름마을
2022-04-12 21:53:00,중동
2022-04-13 07:22:00,중동
2022-04-13 08:25:00,부천터미널소풍
2022-04-13 08:36:00,송내역B
2022-04-13 08:38:00,송내
2022-04-13 11:42:00,춘의역5번출구
2022-04-13 11:56:00,부천우편집중국.부천실업고
2022-04-13 15:54:00,중동행정복지센터.시민회관
2022-04-13 16:06:00,원미풍림아파트.사우촌
2022-04-13 19:46:00,반달마을.법원.검찰청
2022-04-13 21:57:00,부천
2022-04-13 21:59:00,중동
2022-04-13 22:07:00,부천역북부(기점)
2022-04-13 22:28:00,한라마을.금강주공아파트
2022-04-14 07:21:00,중동
2022-04-14 07:42:00,법원.검찰청.복사골문화센터.반달마을
2022-04-14 09:03:00,부천시청
2022-04-14 14:34:00,시민운동장
2022-04-14 14:46:00,축협원미지점
2022-04-14 19:57:00,부천시청
2022-04-14 20:13:00,풍림아파트.부천다문화지원센터
2022-04-14 20:26:00,시민운동장.시민회관
2022-04-14 21:49:00,중동
2022-04-15 07:21:00,중동
2022-04-15 08:47:00,부천시청
2022-04-15 14:39:00,부천대입구
2022-04-15 14:48:00,풍림아파트.부천다문화지원센터
2022-04-15 20:18:00,송내
2022-04-15 20:26:00,송내역C
2022-04-15 20:28:00,축협원미지점
2022-04-15 20:38:00,상동역2번출구.홈플러스상동점
2022-04-15 20:42:00,시민운동장.시민회관
2022-04-15 21:49:00,중동
2022-04-16 07:27:00,중동
2022-04-16 10:30:00,춘의역7번출구
2022-04-16 13:02:00,부천시청역3번출구.경기예고.현대백화점
2022-04-16 15:56:00,은하마을.덕유마을
2022-04-16 16:16:00,송내역C
2022-04-16 16:42:00,도당동장미원입구
2022-04-16 21:45:00,중동
2022-04-16 22:26:00,부천시청역3번출구.경기예고.현대백화점
2022-04-17 01:52:00,부천시청역5번출구
2022-04-17 12:15:00,부천시청
2022-04-17 14:07:00,중동
2022-04-17 14:16:00,부천
2022-04-17 14:56:00,부천
2022-04-17 15:14:00,중동
2022-04-17 17:48:00,부천시청
2022-04-17 23:33:00,부천시청역5번출구
2022-04-18 20:26:00,송내역C
2022-04-18 20:40:00,상동역2번출구.홈플러스상동점
2022-04-19 07:22:00,중동
2022-04-19 08:49:00,부천시청
2022-04-19 19:46:00,송내
2022-04-19 21:53:00,중동
2022-04-20 07:22:00,중동
2022-04-20 08:56:00,부천시청
2022-04-20 10:46:00,송내
2022-04-20 11:13:00,춘의
2022-04-20 15:06:00,춘의
2022-04-21 07:21:00,중동
2022-04-21 08:34:00,부천시청
2022-04-21 21:54:00,중동
2022-04-22 01:23:00,부천시청역4번출구.현대백화점.경기예고
2022-04-22 07:21:00,중동
2022-04-22 08:48:00,부천시청
2022-04-22 20:17:00,송내
2022-04-22 20:20:00,송내역C
2022-04-22 20:34:00,상동역2번출구.홈플러스상동점
2022-04-22 21:55:00,중동
2022-04-23 07:24:00,중동
2022-04-23 09:51:00,그린타운상가.무지개마을
2022-04-23 10:26:00,덕산고.봉오대로사거리
2022-04-23 12:24:00,부천시청
2022-04-23 13:28:00,중동
2022-04-23 15:22:00,부천시청역3번출구.경기예고.현대백화점
2022-04-23 21:45:00,중동
2022-04-24 12:16:00,중동
2022-04-24 17:53:00,중동
2022-04-25 07:22:00,중동
2022-04-25 08:05:00,상동
2022-04-25 08:15:00,부천종합운동장
2022-04-25 08:20:00,부천종합운동장역5번출구
2022-04-25 08:23:00,성곡동행정복지센터.홈플러스여월점
2022-04-25 11:55:00,춘의가구거리
2022-04-25 21:53:00,중동
2022-04-25 22:05:00,성곡동행정복지센터.홈플러스여월점
2022-04-25 22:07:00,부천종합운동장역4번출구
2022-04-25 22:10:00,부천종합운동장
2022-04-25 22:25:00,상동
2022-04-25 22:30:00,상동역3번출구.홈플러스상동점
2022-04-25 22:32:00,하얀마을.백송마을.상원고
2022-04-26 01:09:00,부천시청역5번출구
2022-04-26 07:18:00,부천시청
2022-04-26 07:26:00,부천종합운동장
2022-04-26 07:32:00,부천종합운동장역5번출구
2022-04-26 07:36:00,성곡동행정복지센터.홈플러스여월점
2022-04-26 08:50:00,상동
2022-04-26 15:53:00,중흥마을.은하마을
2022-04-26 17:25:00,오정동경인OBS방송국
2022-04-26 18:56:00,오정동경인OBS방송국
2022-04-26 19:22:00,중앙공원.미리내마을
2022-04-26 21:21:00,성곡동행정복지센터.홈플러스여월점
2022-04-26 21:25:00,부천종합운동장역4번출구
2022-04-26 21:28:00,부천종합운동장
2022-04-26 21:43:00,상동
2022-04-27 07:23:00,중동
2022-04-27 21:49:00,중동
2022-04-28 07:21:00,중동
2022-04-28 14:50:00,도당사거리.도당중학교
2022-04-28 14:56:00,공구상가.부천천문과학관
2022-04-28 21:57:00,중동
2022-04-29 07:21:00,중동
2022-04-29 15:11:00,부천역북부.농협
2022-04-29 15:17:00,부곡중학교
2022-04-29 22:01:00,중동
2022-04-30 07:28:00,중동
2022-04-30 09:08:00,KT북부천지사.365안전교육장
2022-04-30 09:15:00,도당주민지원센터
2022-04-30 12:56:00,춘의
2022-05-01 08:31:00,트레지움1단지.다니엘병원
2022-05-01 22:51:00,내촌고가입구
2022-05-02 07:21:00,중동
2022-05-02 18:49:00,원종종합시장.성곡사거리
2022-05-02 19:44:00,상동
2022-05-02 19:51:00,상동역2번출구.홈플러스상동점
2022-05-02 19:57:00,라일락마을경남아파트
2022-05-02 20:01:00,부천시청
2022-05-02 21:53:00,중동
2022-05-03 07:22:00,중동
2022-05-03 08:14:00,상동
2022-05-03 08:27:00,덕유마을.설악마을
2022-05-03 08:30:00,은하쌍용아파트
2022-05-03 08:32:00,부천시청
2022-05-03 11:28:00,춘의
2022-05-03 16:09:00,중흥마을.은하마을
2022-05-03 16:13:00,신흥시장
2022-05-03 16:29:00,상동
2022-05-03 16:34:00,신중동
2022-05-03 17:35:00,신중동
2022-05-03 17:36:00,내촌사거리
2022-05-03 17:39:00,오정동경인OBS방송국
2022-05-03 18:14:00,오정동경인OBS방송국
2022-05-03 18:41:00,미리내마을
2022-05-03 18:52:00,상동역1번출구.부천터미널소풍.홈플러스
2022-05-03 19:07:00,부천시청
2022-05-03 19:54:00,상동
2022-05-03 20:01:00,상동역2번출구.홈플러스상동점
2022-05-03 21:54:00,중동
2022-05-04 07:21:00,중동
2022-05-04 07:53:00,라일락마을경남아파트
2022-05-04 07:57:00,상동역6번출구.세이브존
2022-05-04 07:59:00,상동
2022-05-04 08:33:00,부천시청
2022-05-04 10:48:00,중동시장앞.넘말
2022-05-04 10:53:00,부천시청역2번출구.현대백화점.이마트
2022-05-04 14:24:00,부천시청역3번출구.경기예고.현대백화점
2022-05-04 14:33:00,원미고등학교
2022-05-04 21:44:00,상동
2022-05-04 21:50:00,상동역7번출구.세이브존
2022-05-04 21:53:00,라일락마을경남아파트
2022-05-04 21:54:00,중동
2022-05-04 22:55:00,부천시청
2022-05-05 07:25:00,중동
2022-05-05 11:10:00,춘의
2022-05-05 21:56:00,중동
2022-05-05 23:44:00,부천우편집중국.부천실업고
2022-05-06 07:21:00,중동
2022-05-06 08:23:00,덕유마을.설악마을
2022-05-06 08:25:00,은하쌍용아파트
2022-05-06 08:28:00,부천시청
2022-05-06 11:11:00,라일락마을경남아파트
2022-05-06 11:16:00,상동역6번출구.세이브존
2022-05-06 12:06:00,상동역7번출구.세이브존
2022-05-06 12:09:00,라일락마을경남아파트
2022-05-06 15:59:00,중동
2022-05-06 18:28:00,부천시청
2022-05-06 19:30:00,상동
2022-05-06 19:55:00,부천시청
2022-05-07 07:26:00,중동
2022-05-07 08:09:00,덕유마을.설악마을
2022-05-07 08:11:00,은하쌍용아파트
2022-05-07 08:17:00,부천시청
2022-05-07 11:08:00,부천시청
2022-05-07 11:20:00,은하마을.덕유마을
2022-05-07 11:36:00,송내역C
2022-05-07 13:19:00,부천시청
2022-05-07 13:21:00,춘의역
2022-05-07 14:40:00,부천시청
2022-05-07 16:47:00,송내
2022-05-07 17:42:00,풍림아파트
2022-05-07 18:55:00,부천터미널소풍
2022-05-07 19:12:00,부천시청
2022-05-07 21:54:00,중동
2022-05-08 10:23:00,상동
2022-05-08 10:35:00,신중동역4번출구.롯데백화점
2022-05-08 16:43:00,원종종합시장.성곡사거리
2022-05-08 17:02:00,소사역지하차도
2022-05-08 17:03:00,소사역지하차도
2022-05-08 19:07:00,소새울
2022-05-08 19:14:00,소사
2022-05-08 19:20:00,소사역2번출구
2022-05-08 19:31:00,원종종합시장.성곡사거리
2022-05-08 20:44:00,부천시청
2022-05-09 08:20:00,덕유마을.설악마을
2022-05-09 08:22:00,은하쌍용아파트
2022-05-09 08:25:00,부천시청
2022-05-09 08:43:00,라일락마을경남아파트
2022-05-09 08:48:00,상동역6번출구.세이브존
2022-05-09 08:50:00,상동
2022-05-09 11:44:00,춘의
2022-05-09 13:51:00,팰리스카운티정문
2022-05-09 14:02:00,부천시청역2번출구.현대백화점.이마트
2022-05-09 15:18:00,춘의
2022-05-09 16:46:00,포도마을사거리.현대백화점.이마트
2022-05-09 17:03:00,중동역.부천여고
2022-05-09 19:15:00,부천시청
2022-05-09 20:38:00,상동
2022-05-09 21:30:00,상동역7번출구.세이브존
2022-05-09 21:34:00,라일락마을경남아파트
2022-05-10 07:21:00,중동
2022-05-10 08:11:00,라일락마을경남아파트
2022-05-10 08:17:00,진달래마을써미트빌
2022-05-10 08:19:00,상동
2022-05-10 08:27:00,덕유마을.설악마을
2022-05-10 08:29:00,은하쌍용아파트
2022-05-10 08:30:00,은하쌍용아파트
2022-05-10 08:31:00,부천시청역5번출구
2022-05-10 08:32:00,부천시청
2022-05-10 13:02:00,포도마을사거리.현대백화점.이마트
2022-05-10 13:16:00,부천고교.현대아파트
2022-05-10 14:47:00,전진아파트
2022-05-10 15:12:00,부천시청역2번출구.현대백화점.이마트
2022-05-10 19:44:00,성곡동행정복지센터.홈플러스여월점
2022-05-10 20:12:00,상동역1번출구.부천터미널소풍.홈플러스
2022-05-10 20:25:00,상동역2번출구.홈플러스상동점
2022-05-10 20:31:00,라일락마을경남아파트
2022-05-10 21:25:00,부천시청
2022-05-10 21:49:00,중동
2022-05-11 07:21:00,중동
2022-05-11 08:29:00,부천시청
2022-05-11 08:32:00,라일락마을경남아파트
2022-05-11 08:38:00,진달래마을써미트빌
2022-05-11 08:42:00,상동
2022-05-11 18:52:00,송내
2022-05-11 18:57:00,송내역C
2022-05-11 19:18:00,부천시청
2022-05-11 19:20:00,라일락마을경남아파트
2022-05-11 21:54:00,중동
2022-05-12 07:21:00,중동
2022-05-12 08:12:00,라일락마을경남아파트
2022-05-12 08:17:00,상동역6번출구.세이브존
2022-05-12 08:20:00,상동
2022-05-12 08:31:00,덕유마을.설악마을
2022-05-12 08:33:00,은하쌍용아파트
2022-05-12 08:37:00,부천시청
2022-05-12 12:52:00,부천시청
2022-05-12 17:12:00,부천시청
2022-05-12 19:59:00,신중동
2022-05-12 21:09:00,상동역8번출구.세이브존
2022-05-12 21:52:00,중동
2022-05-12 21:57:00,상동역2번출구.홈플러스상동점
2022-05-12 22:05:00,라일락마을경남아파트
2022-05-13 07:21:00,중동
2022-05-13 08:01:00,라일락마을경남아파트
2022-05-13 08:06:00,상동역6번출구.세이브존
2022-05-13 08:08:00,상동
2022-05-13 08:27:00,덕유마을.설악마을
2022-05-13 08:30:00,부천시청역5번출구
2022-05-13 08:32:00,부천시청
2022-05-13 15:16:00,진영아파트
2022-05-13 15:46:00,춘의역5번출구
2022-05-13 16:26:00,부천시청
2022-05-13 16:46:00,오정동경인OBS방송국
2022-05-13 17:59:00,상동
2022-05-13 19:06:00,오정동경인OBS방송국
2022-05-13 19:07:00,상동역2번출구.홈플러스상동점
2022-05-13 19:14:00,라일락마을경남아파트
2022-05-13 19:29:00,신중동행정복지센터.고용노동지청
2022-05-13 20:03:00,부천시청
2022-05-13 21:51:00,중동
2022-05-14 07:26:00,중동
2022-05-14 08:55:00,은하쌍용아파트
2022-05-14 09:02:00,부천터미널소풍
2022-05-14 09:09:00,부천터미널소풍
2022-05-14 13:18:00,중동
2022-05-14 19:35:00,송내역남부(광역버스)
2022-05-14 21:16:00,중동
2022-05-14 21:55:00,중동
2022-05-15 07:27:00,은하쌍용아파트
2022-05-15 07:33:00,상동역8번출구.세이브존
2022-05-15 07:37:00,상동역5번출구.상동지하차도
2022-05-15 09:29:00,중동
2022-05-15 16:21:00,상동역1번출구.부천터미널소풍.홈플러스
2022-05-15 16:23:00,상동역1번출구.부천터미널소풍.홈플러스
2022-05-15 16:28:00,부천시청역1번출구
2022-05-15 18:18:00,송내
2022-05-16 07:21:00,중동
2022-05-16 08:15:00,라일락마을하이타운로즈빌
2022-05-16 08:20:00,상동역6번출구.세이브존
2022-05-16 08:22:00,상동
2022-05-16 08:29:00,덕유마을.설악마을
2022-05-16 08:32:00,은하쌍용아파트
2022-05-16 08:36:00,부천시청
2022-05-16 21:13:00,부천시청
2022-05-16 21:15:00,상동역1번출구.부천터미널소풍.홈플러스
2022-05-16 21:49:00,상동역7번출구.세이브존
2022-05-16 21:53:00,중동
2022-05-16 21:54:00,라일락마을경남아파트
2022-05-17 07:21:00,중동
2022-05-17 08:06:00,진달래마을써미트빌
2022-05-17 08:09:00,상동
2022-05-17 08:34:00,부천시청
2022-05-17 19:10:00,신중동행정복지센터.고용노동지청
2022-05-17 19:14:00,트레지움1단지.다니엘병원
2022-05-17 20:45:00,상동역8번출구.세이브존
2022-05-17 21:55:00,중동
2022-05-17 22:57:00,부천시청
2022-05-17 23:04:00,약대주민지원센터.약대초등학교
2022-05-17 23:08:00,신중동행정복지센터.고용노동지청
2022-05-18 07:21:00,중동
2022-05-18 08:05:00,진달래마을써미트빌
2022-05-18 08:09:00,상동
2022-05-18 08:23:00,덕유마을.설악마을
2022-05-18 08:25:00,은하쌍용아파트
2022-05-18 08:29:00,부천시청
2022-05-18 19:00:00,부천종합운동장
2022-05-18 20:13:00,부천시청
2022-05-18 21:35:00,부천종합운동장
2022-05-18 21:46:00,중동
2022-05-18 21:56:00,상동
2022-05-19 07:21:00,중동
2022-05-19 08:25:00,라일락마을경남아파트
2022-05-19 08:30:00,진달래마을써미트빌
2022-05-19 08:31:00,덕유마을.설악마을
2022-05-19 08:33:00,은하쌍용아파트
2022-05-19 08:34:00,상동
2022-05-19 08:34:00,부천시청역5번출구
2022-05-19 08:34:00,은하쌍용아파트
2022-05-19 08:36:00,부천시청
2022-05-19 14:38:00,부천시청
2022-05-19 14:54:00,부천종합운동장
2022-05-19 15:49:00,중동시장앞.넘말
2022-05-19 16:02:00,삼정초등학교
2022-05-19 16:03:00,삼정초등학교
2022-05-19 16:22:00,부천종합운동장
2022-05-19 16:41:00,부천시청
2022-05-19 17:25:00,오정동경인OBS방송국
2022-05-19 18:14:00,오정동경인OBS방송국
2022-05-19 18:37:00,신중동역4번출구.롯데백화점.홈플러스중동
2022-05-19 19:41:00,상동
2022-05-19 19:53:00,부천시청
2022-05-19 20:22:00,상동역2번출구.홈플러스상동점
2022-05-19 20:28:00,라일락마을경남아파트
2022-05-19 21:11:00,오정경찰서.부천옹기박물관
2022-05-19 21:13:00,부천종합운동장역4번출구
2022-05-19 21:16:00,부천종합운동장
2022-05-19 21:29:00,상동
2022-05-19 21:34:00,상동역3번출구.홈플러스상동점
2022-05-19 21:36:00,하얀마을.백송마을.상원고
2022-05-19 21:53:00,중동
2022-05-20 07:20:00,중동
2022-05-20 08:04:00,진달래마을써미트빌
2022-05-20 08:08:00,상동
2022-05-20 08:32:00,부천시청
2022-05-20 19:19:00,부천시청
2022-05-20 21:57:00,중동
2022-05-20 22:14:00,상동
2022-05-20 22:23:00,상동역2번출구.홈플러스상동점
2022-05-20 22:30:00,라일락마을경남아파트
2022-05-21 07:24:00,중동
2022-05-21 14:27:00,부천시청
2022-05-21 14:51:00,춘의
2022-05-21 15:00:00,신중동
2022-05-21 18:20:00,부천시청
2022-05-21 21:58:00,중동
2022-05-21 23:22:00,부천시청
2022-05-22 13:09:00,도당사거리.도당중학교
